MAP_ID,sim_count_x,sim_count_y,calls_ratio,sms_ratio,vol_ratio,active_days__allweek__allday__callandtext,number_of_contacts__allweek__allday__text,number_of_contacts__allweek__allday__call,call_duration__allweek__allday__call__std,call_duration__allweek__allday__call__mean,percent_nocturnal__allweek__allday__text,percent_nocturnal__allweek__allday__call,percent_initiated_conversations__allweek__allday__callandtext,percent_initiated_interactions__allweek__allday__call,response_delay_text__allweek__allday__callandtext__std,response_delay_text__allweek__allday__callandtext__mean,response_rate_text__allweek__allday__callandtext,entropy_of_contacts__allweek__allday__text,entropy_of_contacts__allweek__allday__call,balance_of_contacts__allweek__allday__text__std,balance_of_contacts__allweek__allday__text__mean,balance_of_contacts__allweek__allday__call__std,balance_of_contacts__allweek__allday__call__mean,interactions_per_contact__allweek__allday__text__std,interactions_per_contact__allweek__allday__text__mean,interactions_per_contact__allweek__allday__call__std,interactions_per_contact__allweek__allday__call__mean,interevent_time__allweek__allday__text__std,interevent_time__allweek__allday__text__mean,interevent_time__allweek__allday__call__std,interevent_time__allweek__allday__call__mean,percent_pareto_interactions__allweek__allday__text,percent_pareto_interactions__allweek__allday__call,percent_pareto_durations__allweek__allday__call,number_of_interactions__allweek__allday__text,number_of_interactions__allweek__allday__call,number_of_interaction_in__allweek__allday__text,number_of_interaction_in__allweek__allday__call,number_of_interaction_out__allweek__allday__text,number_of_interaction_out__allweek__allday__call,number_of_antennas__allweek__allday,entropy_of_antennas__allweek__allday,percent_at_home__allweek__allday,radius_of_gyration__allweek__allday,frequent_antennas__allweek__allday,churn_rate__std,churn_rate__mean,sim_count,calls_ratio_var,sms_ratio_var,vol_ratio_var,calls_entropy,sms_entropy,sms2calls_ratio,calls_isolation,sms_isolation,og_calls_work_ratio,og_sms_work_ratio,og_vol_work_ratio,ic_calls_work_ratio,ic_sms_work_ratio,ic_vol_work_ratio,og_calls_peak_ratio,og_sms_peak_ratio,og_vol_peak_ratio,ic_calls_peak_ratio,ic_sms_peak_ratio,ic_vol_peak_ratio,og_calls_week_ratio,og_sms_week_ratio,og_vol_week_ratio,ic_calls_week_ratio,ic_sms_week_ratio,ic_vol_week_ratio,dist2d,calls_dist_mean,sms_dist_mean,calls2d_ratio,sms2d_ratio
127,5360.0,5360.0,1.4512975992652,0.530085088696866,0.542055013855843,24.4257794087251,56.9142689854039,9.45707745386791,115.290183235477,62.533415561386796,0.36694514345517704,0.310570287466346,0.150502295714254,0.597675735908763,54.94052258652929,75.69551101581409,0.0241197486228793,3.10581755684892,1.12669838457848,0.029143895484031002,0.0222173568787983,0.0227527357709989,0.0499190081389265,6.60656168205077,4.08978708322158,3.76156519510395,2.7837438202752995,46231.1715904792,24023.8357136849,131337.359775458,160667.37702587902,0.14450253890851,0.39103714583370597,0.0908689359474063,231.838322592113,55.4040232383961,93.12885377647459,33.9018503442883,138.70946881563802,21.5021728941078,10.811414027906402,1.084601245173,0.636333494578653,32.054541888491805,2.93776063226965,0.147704979972072,0.22367651408695602,5360.0,0.008347344323717209,0.0718621840248373,0.0192481473306628,7.012873976982441,7.35185070102381,0.28324389425394103,1595.0,1518.0,0.0014630491624912,0.045279809336162005,0.00473709915243363,0.0245328432775474,0.00889485991941225,0.0025500486138093697,2.86416832669323,0.391764903693463,1.09082652134423,0.9089636515201558,3.16875655464867,0.973286812408003,0.285399044033498,0.291513337170492,0.267118849076216,0.282933703298251,0.298444987017998,0.283267600739028,158.313941675684,62.258957986789,124.572503321577,0.0967299878578652,0.48908846386946
128,3308.0,3308.0,1.8561907305172398,0.73704027411149,0.792977983852172,25.1759568584199,68.2643394051641,14.2259936357235,114.06471325268299,63.7360631079086,0.35599258387604205,0.31123714152531895,0.192135174211221,0.5994077573310389,100.832990276635,104.79722670469,0.0520593569839923,3.2522426420384596,1.29589966265139,0.0267475574833769,0.0201585566801173,0.0261434195567021,0.0495642216622012,6.790230576166099,4.05921672135184,8.50941123885661,4.44665784276502,41173.1640898245,21306.0278399667,120625.693777532,146227.94532123802,0.143210813938898,0.36060479795829603,0.09218315052397098,277.40997632485903,139.207328681127,110.77335871619199,75.5059849161361,166.636617608667,63.701343764990995,13.050573089209001,1.06992973722704,0.666269947589714,32.130506890401,3.12657821489154,0.129763672940355,0.20218482021122697,3308.0,0.0677572457827228,0.0272871417402353,0.029174606157542003,7.13762882466339,6.92867588196066,0.536824860577648,1594.0,1503.0,0.0269070327077302,0.0387287138851054,0.00487994527149366,0.0455615275791462,0.0055991450571332,0.0049484842167396795,0.455481490298774,0.791242708410249,1.3415755855216498,0.467565846872126,5.26597294484912,1.1387494142063301,0.27323028466588,0.29032380493551696,0.348676232332011,0.260317433978224,0.286580120066496,0.26953662213013196,145.03610023707398,64.36713744560879,91.736200432005,0.118524028961061,0.368111126846718
129,1276.0,1276.0,0.443823757956052,0.9057668293555892,0.8453006083540892,24.4680481864521,66.1993779245966,10.5556986363516,102.796954112059,58.9537795268857,0.340431986589693,0.283457700777216,0.150927823071596,0.610062396686084,56.8831583524955,68.7646854830035,0.0265714698088382,3.23116714780027,1.14723357542134,0.0280525135543375,0.022066075380834996,0.0230924909556527,0.0506402104110738,6.29359160487772,4.01053525454816,3.59872059646649,2.55933224136955,44460.412069131795,22937.9476705681,133799.517410645,164149.11253601802,0.147046339778872,0.415460072390037,0.0957920279201815,268.063024039099,57.06628114421579,106.196884650876,34.431284443769805,161.86613938822398,22.634996700446,12.7173070981564,1.2029825623991999,0.609589848349239,31.4756983118153,3.30726428133942,0.152337957929867,0.24521463236933605,1276.0,0.0901709589478762,0.163536571870923,0.0830555738358182,8.10699355950643,8.0613383052128,1.29398989612306,1581.0,1368.0,0.0372011125617301,0.0121872836812419,0.0007608144107820019,0.0110947625823796,0.0272148598363596,0.0010071410544987699,1.08853330479147,3.2042700156985897,3.46972117339529,1.3287581381789901,0.254206719930745,0.8803897331491309,0.357248566725322,0.264742838944351,0.25625681066176603,0.292590831327221,0.292142187014013,0.27921192253104904,142.31831794284798,68.7696591991712,116.103732611882,0.12483486753311801,0.435212224198957
130,18231.0,3646.2,1.2533220113501335,0.8076116609170623,1.172853918165314,25.62014988435118,73.75878604216399,18.19750034132754,109.72663186030559,60.33350105482928,0.36776422270803516,0.3303339925615938,0.1869169543416498,0.5984785625267242,100.82434892061829,101.3068595503596,0.05736826559037047,3.326776619446096,1.402506785624988,0.02479189912732166,0.01831812503334754,0.024411071753766785,0.045389520250890755,6.920288029989456,4.0632216371525525,11.807413768952378,5.062132067604444,38860.219245865024,19817.11974501646,129047.66558897468,148494.77094268554,0.13946713671156702,0.35627738126778663,0.09204106044753096,307.5219564886654,217.26966182544933,121.7370908493205,115.4696528488931,185.7848656393446,101.80000897655609,13.504501592841578,1.2089624890316197,0.5940129056915817,32.9593180770604,3.3623263488080903,0.176182539140459,0.28782444289820364,1039.0,0.4409087379823865,0.21411839276029182,0.14889761368548782,7.02343344657078,6.62731228581794,0.669065089575876,1572.0,1392.0,0.0411001983050346,0.0440287047762061,0.00424304219937307,0.0611076256130879,0.0496375582506984,0.0045545252124993395,0.9820940601179351,0.834385993786903,1.3468546479010701,1.38923413878452,0.5627053832825479,1.31028797116454,0.30141502921554403,0.275857610259228,0.294466162280526,0.284911564172289,0.276276974018002,0.286795934930628,155.777461573764,55.209358123520495,105.375307189811,0.0832228030570842,0.445186666269151
131,1967.0,655.6666666666666,1.1691754073318268,0.8063822437257531,0.9270817323642992,23.837553456955103,61.6127488000076,10.042583545567856,92.55538112963235,52.18068822233297,0.34379155281918833,0.29211950795313296,0.15923482619325366,0.6525804162964536,52.109866578664565,63.948100072358464,0.0255938649610452,3.184601633832916,1.1452506905695599,0.02976378489128657,0.024230182204578232,0.024049566302405834,0.0505254887077126,6.618104193544403,4.133853061597963,4.158727534447244,2.78072312246841,47978.215472873504,24211.3751477831,134364.56876033367,163248.04012657198,0.14850852818216168,0.404656490794507,0.09877263055813663,266.449712346524,68.55576017072897,90.61290465972259,38.64917431374324,175.83680768680134,29.906585856985732,13.940243837143266,1.39393478438508,0.5333536106609046,31.20316645971417,3.9652795419771434,0.17497093106587433,0.304901364533514,618.0,0.218256206158912,0.0284036830348039,0.0405285702099078,7.60731608824548,7.13738279964946,0.431409158445599,1554.0,1262.0,0.00451506771657339,0.0414410602525518,0.0045382635308448,0.0343556844647016,0.009631612773490941,0.00339474553258473,1.75743573055646,0.641057376422951,0.631719716225957,1.14977000919963,2.8542851036546297,1.02758211082734,0.276341465144982,0.263909980591076,0.298186985437389,0.294509422909314,0.28254590854430606,0.281608695007247,175.327485755272,65.4949097304876,127.068834683802,0.0540704624236812,0.371934528500572
133,7272.0,3636.0,2.08284926010074,1.2315446165452948,1.20042224357378,23.59592274641155,50.439376394857646,5.94237356255149,67.54285820400955,42.79967594864941,0.3300143803565975,0.2713360150363945,0.1253869720230725,0.6428481609072245,14.123242371889337,24.80785300241515,0.008319877990630727,3.092825776437045,1.018288243104462,0.03063675604568155,0.02435288715530865,0.024264000819107102,0.05328372871351595,6.000782113651099,4.075362086380116,1.6541050139623847,1.9869535857200202,49082.5738310363,24330.5181331383,151773.841078206,185470.792279449,0.14302240855457948,0.436570224525295,0.09988193573718429,208.4773246161395,21.4296158485361,76.4160623817127,15.1357483668811,132.06126223442698,6.293867481654985,9.372693033766366,1.08372521999059,0.6282337446865136,27.8076941419409,2.8306653725871898,0.14879717887614347,0.24395505115901,3636.0,0.855036391817424,0.3173304260699205,0.34426383253543386,6.37832434115693,6.826951181979486,0.636198907715353,1581.5,1300.5,0.02156714708720347,0.015404834080035,0.00185416176071281,0.046394343295788204,0.0433945688010836,0.0031138076523616054,10.138222326465039,1.1172068425602921,1.6777883941801846,0.5425672145134669,0.5760159061041525,0.8525973744601469,0.2701253905220085,0.286209000155842,0.31956857719461906,0.243382371740929,0.263523595984357,0.271535236407877,180.61190777871752,51.256702848878604,127.5659455521635,0.02985945846514725,0.3471802016909915
134,4367.0,4367.0,1.82988692739462,0.7509873097294549,1.50878706235856,24.1994733142436,56.498928753143794,9.328720123214971,78.1243189885948,48.5968462589165,0.323430491408811,0.28211573211483804,0.147786825283463,0.612941719513702,43.194777379744,53.342338478913405,0.0219497317265139,3.12327983730489,1.14223984632236,0.0287164480846183,0.0223768474026617,0.0248294645227963,0.0520285002595144,6.51851827981894,4.13422515156439,3.71408015050116,2.8635412577336097,46176.10349720401,23240.0836482396,141192.012304458,172291.743235057,0.140092361712501,0.40633806812110707,0.0946133697428996,242.719841044161,59.097113488049494,95.7826315297839,35.3646026643264,146.937209514377,23.7325108237231,9.500144591032301,1.02441517167198,0.6486046094507301,33.7042846810184,2.7314985044931,0.14522029037184397,0.225198610365848,4367.0,0.146001511109925,0.13886792639923598,2.1786166249509,6.19238589789088,7.11410671450598,0.44359716743910604,1590.0,1451.0,0.00968903693550806,0.0303699026714987,0.00261667954291417,0.0408532082149399,0.00458996952701925,0.00491177356930159,1.7721616350300802,0.724493910799258,0.6981849138062081,0.7893327939846758,5.44310602289696,0.596226833596215,0.270819740959423,0.283760708050329,0.30802022188094,0.264115353381563,0.28749147857674,0.28595007868956296,207.86264924670502,55.1498888647034,132.481598542111,0.0457170738593567,0.31544849681662396
135,3791.0,1895.5,1.7036093599040305,0.8047496060130624,1.2655687634875465,24.3458646174141,64.60514235574581,10.670211224305898,82.63404562919075,49.4385864934885,0.3287584285559185,0.291395689366421,0.15433470162223298,0.6410334298401126,49.7130017288301,61.43431334575666,0.0256281232660451,3.224272454807985,1.190899477573275,0.027338919194945903,0.02148074306183395,0.0246358038470387,0.050433961457256496,7.193042117969981,4.389914327041534,3.8944209885504097,2.7360920763301753,43173.9906454212,20855.08774907015,138934.230185043,169314.5813125755,0.1329656196982405,0.402113626706702,0.09091009179277726,295.7110291638145,65.35001598446786,106.6458702439925,37.7213535098282,189.0651589198215,27.628662474639597,14.01935488549535,1.3148218564454952,0.5655674785243225,47.18463272391729,3.866064946428815,0.169989293156744,0.28653480604666703,1895.5,0.36433131910400396,0.20817589706142348,1.0101345604934202,7.397297330457736,6.84615684055836,0.562419294528735,1599.5,1493.0,0.02637465711895525,0.02085046073171615,0.001616730882398515,0.03490544495368055,0.032165927754071,0.002143359888849287,0.77722422406216,1.36794853560145,4.33484596473036,0.7974159472714696,0.8967736856548845,2.022077792189714,0.277500392099459,0.283527806258251,0.293714458252163,0.2639150396045605,0.27703409192485795,0.304331690841875,194.216853116879,97.21714249574191,130.3041036508354,0.0580761500612169,0.22422121253105848
136,1878.0,1878.0,1.09743642211823,0.8670903782737671,1.1154177120339,24.118663864162198,62.8412268983368,12.018295818522901,89.4983385755091,53.989315895031396,0.33345006869863103,0.29774130869612103,0.175198063860129,0.619592964055175,66.7851745929092,77.1674726273724,0.0386949196464599,3.1963098845707596,1.23798898918566,0.0277605915015914,0.0224326338791486,0.0261913398407649,0.054047041626872,6.478777537355139,4.0484410903643395,6.7931472554853,3.6127368151517003,47398.9861220033,23748.245570012798,129255.269153574,157808.87650006902,0.14936632264865102,0.38234859087740203,0.0992261929731415,262.939695521202,139.516700465183,103.126530630459,75.9942343710861,159.813164890743,63.5224660940967,14.1286826841753,1.34207027956098,0.551543710520806,47.9528781371797,3.9014882083539106,0.177315341067935,0.29155995879823104,1878.0,0.5551179511509791,0.40113012767082706,1.3798690087997902,7.81544818619499,6.231970079171339,1.1884400605093999,1597.0,1522.0,0.05268236568156299,0.0275968223345147,0.000576567371413131,0.0409333147204498,0.04395708493280401,0.00139323051397865,1.05307314826807,1.3725073056691999,0.772762167971749,0.915629480929166,0.397736013537767,0.39143139529887,0.254936140671713,0.274332145331948,0.277900977721103,0.298073479849097,0.272832255319901,0.285302301116922,207.501217264101,85.4287527949769,189.184834174246,0.0890857568142732,0.477458432451116
137,31574.0,7893.5,0.9664913621326284,0.8129258980368963,1.0483155739209091,26.267643117740022,82.99865502291094,22.01576037912805,119.34942416393075,67.02462819146,0.35766558477841953,0.347860021542035,0.21742417793749103,0.569916609091926,138.18161121755804,138.98072767092964,0.08400657546718511,3.3949117087449974,1.642539564322685,0.0232184587547131,0.016358581352797975,0.0271206586601399,0.04129455184728755,7.435124530410495,4.167753057765662,17.038341751529575,8.505729197915532,35874.07704948565,18585.656695836653,114788.48553812,128766.53661183748,0.135040945079121,0.317472828614094,0.08895683055601301,356.8901960444925,299.18237657833447,153.652461216723,156.212956414069,203.23773482777,142.96942016426573,13.650451249430127,1.24106554904269,0.5580347241300203,47.904782502390375,3.380457294431825,0.14910200081685102,0.23314476468906575,7462.0,0.06024541160444265,0.04073415537552755,0.05397556866685175,6.85227851006824,5.497946738617385,0.9170538307877715,1609.0,1582.5,0.039991533225082254,0.0268734890289183,0.0022443267962231,0.015359157120288146,0.0334047515815584,0.0015863945041482946,1.2764246593769801,0.8951485751008286,1.0900105466452485,0.8909524917017,0.4947478977977855,1.3621341645190699,0.346865310530061,0.294177213872411,0.253067610544192,0.2801659325789045,0.2895787694606695,0.26245260093957445,223.00962699957,78.1357438884684,100.88564400780429,0.08079558686643895,0.18096058343938448
138,4824.0,4824.0,1.48909835323245,0.7397317871849921,0.879353357827936,25.2729561076614,74.54672786993059,8.27408289311743,84.3420878583519,51.1000177603516,0.32604469485000603,0.295199876473584,0.12130717270212801,0.613625321589442,16.8207981674751,35.103543968713396,0.00875087951948208,3.2857564713604903,1.22926903540655,0.0252533486083255,0.0182892916207159,0.0231896456198657,0.0469324454561019,7.782431620496089,4.55618158325728,1.9452003302507401,2.18570291494833,37275.9653748988,18008.5187694603,149517.772711374,178992.04812882698,0.11892362067755802,0.41644829441014497,0.0833362943761592,351.918311134264,25.767450011802698,134.029758387371,20.0685319358946,217.888552746892,5.69891807590803,11.1082438026174,0.9812396429497221,0.700598613255958,46.2618506059451,2.8274439654643704,0.120744326122464,0.184276779201724,4824.0,0.0106800841392701,0.0726877514684148,0.00212674334543171,5.8448573749236905,7.630747881255389,0.40318106367082296,1590.0,1437.0,0.0035293910457223896,0.0194237399250362,0.0043462540060304,0.0244079854252821,0.0031386285573302896,0.0041808328046494606,2.62198217342542,1.27665603967411,0.9534491207056129,0.384030183077684,6.476419505678019,0.8660872881270891,0.28116260660334,0.291875452189974,0.270836679677095,0.27508924458934697,0.277761097024888,0.275524312374509,222.78969064820203,54.1911989933714,159.17088437448402,0.0334080408354044,0.302283887606041
139,8296.0,4148.0,1.564640491379375,0.7965705658385576,0.809127964178653,24.844917243183048,61.2089246702366,12.091146162628648,87.51194125484554,53.3967835277321,0.341257727359978,0.3105695133119565,0.166728072628584,0.600399942349304,62.60081136218645,75.3247473197995,0.0342992026575597,3.210976749327835,1.339769720559905,0.0258013694870621,0.01923228267087295,0.0270263408745655,0.049142285346855746,6.791789759258115,4.21491166689914,5.25568619182115,3.1600538266292997,41500.103480411504,20137.3177030198,141581.492238619,167834.09222190751,0.1314416674024685,0.396516850331751,0.0909108164814062,266.144011960437,93.02337380784655,109.34743709554945,53.29793148605115,156.796574864888,39.7254423217953,9.138419655740716,1.063993016258335,0.6243610289645415,37.0617190327348,2.7166110272722848,0.14419968375487452,0.22354453980009048,4148.0,0.046607342737151905,0.22684834892788075,0.15231064863907212,6.1782588528404805,6.8590720008987045,0.427359264535166,1596.0,1516.0,0.001762627130651535,0.02622509390001555,0.004652389473030245,0.03367642942934905,0.00970041174757437,0.00437851827003047,1.2653906399369048,1.17049997422244,0.8493753877192305,0.7254181066858434,2.26535192076452,0.762062033335861,0.27490160250695905,0.293572732883472,0.2867777372670785,0.2763969997799475,0.29670452215063553,0.2705846226113545,237.305386953665,67.0803965838281,139.53532366547,0.049797232072997896,0.2627285672741845
140,6165.0,3082.5,1.30048349023501,0.7249789010346914,0.937174403258419,25.2381209445457,75.3273776610146,15.171707916971306,94.58479545226874,57.37934281487745,0.33337401298545155,0.303980460633961,0.16882943057795652,0.5999022790129305,78.71780350625109,98.01243442408887,0.030586830583818798,3.31119943941931,1.454571232629755,0.02439220645963745,0.0177832980839037,0.02644258835074485,0.0468288091282114,7.88255983434863,4.47513887935852,4.319743307501476,2.907571338555015,38224.5657308762,18433.15663375215,135266.2705921415,157636.283867107,0.127344384318975,0.3801880760302595,0.08807913498667246,337.4255379831545,76.29671355909261,139.65896858252648,44.8130506249949,197.766569400628,31.483662934097815,9.957547471058595,0.9688054225133835,0.67254507809246,60.4769520452228,2.6120865660500296,0.14541411030051649,0.221960712346354,3082.5,0.2007266490014371,0.18385399605789404,0.02132157491959135,5.133155351886005,6.114893587284845,0.7007478997970491,1595.5,1431.5,0.024721734110121935,0.03041597715681255,0.003403871868162965,0.035913412283983495,0.01664253066669981,0.00336368997587732,1.29273836862038,0.8899322497821975,1.039939441031101,0.7343570464488705,3.227708173698928,0.6012335305803744,0.2691459675443255,0.30861688830955103,0.2892626299997,0.2734201761088515,0.28266012468993,0.271975605361692,239.3942030107865,101.93056743102863,204.35780368451847,0.0538911969664583,0.261754054541245
141,4161.0,4161.0,1.53219231929459,0.7684503006070229,0.782356275426216,25.1842437215895,64.255065225418,12.1541922382646,92.6033453111719,56.81615947553411,0.35280201697632296,0.32330371147725107,0.178995504287191,0.5905138843095731,77.1985446906835,108.39429769646799,0.0314901157370417,3.26151973856724,1.4057576824002702,0.0255166179538716,0.0183442073315788,0.0282110163267394,0.048086681866475,11.535673507622,5.9277177384162805,4.1078825580267,3.14144729389905,40854.4721254808,20469.0558030598,137762.273851423,158196.43624507,0.14045473843851,0.37775619767344104,0.0962713814729342,279.056194066705,62.5022371625936,108.164738439437,38.525348108711206,170.89145562726802,23.9768890538824,8.44791018042107,0.8904555210660279,0.6963446272990359,37.147280866581,2.3962412326167204,0.134803780866695,0.199513464825811,4161.0,0.0190792488673537,0.475442318009976,0.0168925418635586,5.93470162230198,7.66844086748553,0.39385149543717296,1594.0,1505.0,0.00425459587856997,0.0409532985441589,0.00495791165132272,0.0339090462652281,0.0124832442290327,0.00426943777731911,1.5449912638322698,0.728840919161866,0.9013550524439978,0.590985439215119,2.03845716236204,0.8057083606199521,0.28016020606813696,0.27787244510327197,0.273659749402745,0.283314522034734,0.27228782135841695,0.28506940631655,253.17328547133297,70.7686271926304,175.641155130994,0.0507993667334977,0.28525566741575104
142,8023.0,4011.5,1.5691107549103251,0.6176168580880976,0.9719514287529935,24.83781360385585,63.47336499342245,10.935879451469344,81.29392878710831,51.21978748681414,0.34749914345035204,0.3067057373265575,0.1798353435086515,0.610168371604993,51.2966267104305,64.27341334503156,0.028789459428250102,3.25987804637224,1.26434225990233,0.024550208836935053,0.018041958911257802,0.0311238437482836,0.05927716004280975,7.19033371272297,4.41380656680341,4.23087804258824,2.8421687651171847,38519.81657547015,17475.7253857275,141049.85720803647,169785.561785213,0.12209703349298398,0.4083842898857,0.08763512971957915,284.0345505003195,74.00512921632215,113.022804254093,43.0022213288882,171.0117462462265,31.002907887434155,8.254624695188305,0.926672007294286,0.6726996003815064,41.61536822309575,2.457026467492875,0.13849933483601,0.212696819658799,4011.5,0.03339437078166905,0.09665266471281364,0.015520594565266374,5.6761294724408,6.559440026098205,0.3623590800559605,1594.0,1471.0,0.00460206296700701,0.0353243815641532,0.004477668444070995,0.03347546140305445,0.0045351484510505295,0.0044595751784547,1.4337914220773151,0.9598168784620684,0.877362199669234,0.9530670469662246,7.234702306581985,0.891362479392068,0.270138643346305,0.31553170544363696,0.264267455750187,0.258391499587862,0.2819236793198965,0.260692015750825,278.163370437701,74.4349510165532,196.8029793862195,0.03289181729259075,0.41986178681858044
143,23403.0,4680.6,1.0513858900280515,0.917953376857278,0.967066443668549,25.660811433306257,69.65509802563125,18.881310388350975,110.52817440924623,64.08190782528678,0.367885082459805,0.3508794373504078,0.2240407153979508,0.5701331864280336,123.66365910861195,136.94889634669929,0.062183788568306565,3.3020274230007614,1.5866465847984081,0.02420023919553424,0.01695852700729802,0.0290228019408528,0.04603061331220092,6.835717780172172,3.91666181943408,9.029024087320163,5.425640880867484,39539.07743124012,20320.836653293,124676.702056464,139591.9323828708,0.14799461958243582,0.340233142956201,0.09753182495790104,278.0851795281062,164.01001059717726,118.16517670325227,87.41559435492647,159.920002824854,76.5944162422507,10.302462346823539,1.0775373166307602,0.6218307447505504,44.41439852272814,2.849584986564674,0.13685799201299198,0.20867323832656837,3643.0,0.154085358719583,0.284427405356892,0.0190689179753459,6.63590106773944,7.36657855200009,0.512826625892755,1603.0,1548.0,0.0176111582356306,0.0238554503383609,0.00126883850003842,0.0142295716902315,0.0405205414625102,0.000757880908108224,1.53349380868736,0.7897956635731821,1.14980230404456,0.8582927076985579,0.7653043012671779,1.07225570315212,0.290651778812011,0.28948796661296194,0.285760656138711,0.28377785960863694,0.282974224870165,0.28398216728034303,262.230913517885,84.48420196012059,170.940782027132,0.0649281198133392,0.316293668413674
144,8441.0,4220.5,1.5736825879494951,0.7515128172906465,1.125941644806245,24.443751063995148,61.9436785555817,11.59321523644705,97.55286796010664,58.14580706944905,0.34561318827189147,0.3078421429020935,0.17715261158844553,0.6067266075282325,65.9171974794758,90.3571649700146,0.0315158863754346,3.2257538397853347,1.2315286245891497,0.025810888688166597,0.01931401707109465,0.03081157861362665,0.053992153358300946,6.769546910154061,4.15334014086552,5.55692452704122,3.244866265072715,41894.0600084452,19302.4645303079,137858.9775588855,159549.85217407852,0.1349964894013295,0.38011396857259405,0.092244222025047,263.12063307746547,85.5991943065245,107.6633568974915,50.53251127499645,155.45727617997449,35.06668303152814,8.684970801363585,1.0231092278762826,0.6357723538599884,40.2078946045917,2.6313709200253053,0.18931771880877052,0.293610043772543,4220.5,0.0952628664153691,0.6637057983163471,0.0063126276165093205,5.906122759924855,6.526065041626976,0.5560372173132795,1516.5,1276.5,0.19218149480153593,0.1804256651109945,0.01187613145784509,0.25390314636945094,0.2215285001826267,0.019484379995310004,0.875191746459004,0.607047009203424,1.446234225721861,2.003214537622215,1.629813393804342,1.345375345478815,0.297964102637806,0.27555883586308005,0.2808870872717935,0.32756343805633753,0.293959026121689,0.3343505050374305,277.159243167578,77.97923557727444,199.320941621007,0.06348952206286035,0.341370433640408
145,6337.0,6337.0,1.08078687555179,0.8016456891907479,0.9452875125728171,24.9970881048911,66.12867837421,9.51614102308284,93.1061595006565,57.5286104966206,0.35589608064813705,0.31056417190541497,0.173963338628572,0.599435464628772,42.3262597791448,63.1814374133605,0.0205211996444908,3.28380210448561,1.18510028826656,0.0238997914353767,0.0169110929970107,0.0311855005856844,0.0619070182806315,7.31173013079005,4.3471541969935,2.90021049185754,2.49911696915741,37620.077951513,17398.2679733707,144023.649257316,176511.776978851,0.124902576785646,0.413562472094363,0.0871308447714963,290.48881583108397,43.075718089366,117.548752216818,25.836104619935302,172.94006361426602,17.2396134694307,6.42177158799667,0.733468223198527,0.737661051011782,37.700092729602495,2.01828743379406,0.128965072553626,0.189812961331709,6337.0,0.0739675347118052,0.12241061825031901,0.0013828724971503901,5.6061607147429005,4.8971679270695,0.513719456857782,1597.0,1514.0,0.00818884232925574,0.0364047133386756,0.00373424274381861,0.0036570502673016,0.0116195409531624,0.0028502956924676397,1.58685149515299,0.5958275636441099,0.6670431625655511,1.98047559449312,2.75935068525613,1.5507541385653,0.330956191073549,0.271459896554236,0.253458285404406,0.282419210647046,0.307695261343678,0.26220138987256697,309.44306647730497,86.6290831315341,174.3194017178,0.0395684512042263,0.104229571381361
146,5213.0,5213.0,1.4332380861349898,0.646412511835879,0.745993623087427,24.844985527737798,67.9693546787921,10.2167995685633,85.75632028453659,54.59743024339561,0.328641901118227,0.279519948608343,0.164970315266213,0.5996843415358759,48.461429229324295,60.95878620331321,0.0243681099086941,3.2517309209176295,1.17255944857019,0.0259266090112969,0.0198362323570255,0.0270719530714672,0.0588884016517827,6.83906941089383,4.20370938561931,3.3116772556942795,2.9926373436105798,40484.9336072118,19752.8668699858,136654.880883056,170718.545488119,0.131232626496475,0.406493372689437,0.0904195556035192,291.824571233891,62.1349525299219,120.950032244262,36.462378677367504,170.874538989629,25.672573852554397,9.427928538268471,0.7969678231539069,0.738114339755899,48.6855966052602,2.46014109390116,0.131920525778526,0.20789132923347198,5213.0,0.0350080589520704,0.435534828267973,0.0163538029065726,6.39776914565362,7.46126911193452,0.326321103173022,1600.0,1521.0,0.003946274066017629,0.0454393666709203,0.005033201433585471,0.014876124524431003,0.00961803452979481,0.004242405678128529,0.842823712948518,0.49224945644522994,0.6442158321836329,17.071020925808497,3.01058250174054,0.637357140108516,0.291924724596833,0.275401049909574,0.253137351882896,0.27538414820146995,0.29704627654934695,0.27138287081331597,285.093906319792,89.9877000223975,217.40159166268998,0.0724008824034729,0.35994404358054205
